,date,sub_category,word,freq
1616,2024-10-06,게임/리뷰,레벨,4
1617,2024-10-06,게임/리뷰,업,4
1618,2024-10-06,게임/리뷰,공식,4
1619,2024-10-06,게임/리뷰,어라이즈,4
1620,2024-10-06,공연/전시,일,143
1621,2024-10-06,공연/전시,부산,111
1622,2024-10-06,공연/전시,축제,96
1623,2024-10-06,공연/전시,회,88
1624,2024-10-06,공연/전시,오후,76
1625,2024-10-06,공연/전시,영화제,62
1626,2024-10-06,공연/전시,국제,56
1627,2024-10-06,공연/전시,해운대구,51
1628,2024-10-06,공연/전시,감독,50
1629,2024-10-06,공연/전시,퍼레이드,46
1630,2024-10-06,공연/전시,충,45
1631,2024-10-06,공연/전시,장,44
1632,2024-10-06,공연/전시,영화,44
1633,2024-10-06,공연/전시,불꽃,38
1634,2024-10-06,공연/전시,문화,36
1635,2024-10-06,과학 일반,일,19
1636,2024-10-06,과학 일반,유로파,11
1637,2024-10-06,과학 일반,년,8
1638,2024-10-06,과학 일반,과일,8
1639,2024-10-06,과학 일반,수,7
1640,2024-10-06,과학 일반,발사,7
1641,2024-10-06,과학 일반,주,7
1642,2024-10-06,과학 일반,등,6
1643,2024-10-06,과학 일반,과학,6
1644,2024-10-06,과학 일반,생명체,6
1645,2024-10-06,과학 일반,탐사선,6
1646,2024-10-06,과학 일반,시작,6
1647,2024-10-06,과학 일반,그거,5
1648,2024-10-06,과학 일반,클리퍼,5
1649,2024-10-06,과학 일반,우주,5
1650,2024-10-06,교육,선거,47
1651,2024-10-06,교육,일,36
1652,2024-10-06,교육,발송,22
1653,2024-10-06,교육,투표,21
1654,2024-10-06,교육,안내문,21
1655,2024-10-06,교육,교육감,20
1656,2024-10-06,교육,보궐,19
1657,2024-10-06,교육,공보,18
1658,2024-10-06,교육,서울시,17
1659,2024-10-06,교육,학교,15
1660,2024-10-06,교육,서울,14
1661,2024-10-06,교육,작업,14
1662,2024-10-06,교육,선관위,13
1663,2024-10-06,교육,교육,12
1664,2024-10-06,교육,의대,12
1665,2024-10-06,국방/외교,레바논,289
1666,2024-10-06,국방/외교,국민,138
1667,2024-10-06,국방/외교,일,132
1668,2024-10-06,국방/외교,체류,114
1669,2024-10-06,국방/외교,수송기,108
1670,2024-10-06,국방/외교,명,103
1671,2024-10-06,국방/외교,귀국,92
1672,2024-10-06,국방/외교,군,84
1673,2024-10-06,국방/외교,외교부,78
1674,2024-10-06,국방/외교,우리,67
1675,2024-10-06,국방/외교,이스라엘,61
1676,2024-10-06,국방/외교,도착,57
1677,2024-10-06,국방/외교,정부,54
1678,2024-10-06,국방/외교,헤즈볼라,49
1679,2024-10-06,국방/외교,교민,49
1680,2024-10-06,글로벌 경제,일,38
1681,2024-10-06,글로벌 경제,월,36
1682,2024-10-06,글로벌 경제,증시,35
1683,2024-10-06,글로벌 경제,미국,30
1684,2024-10-06,글로벌 경제,금리,25
1685,2024-10-06,글로벌 경제,고용,24
1686,2024-10-06,글로벌 경제,뉴욕,23
1687,2024-10-06,글로벌 경제,현지,21
1688,2024-10-06,글로벌 경제,시간,21
1689,2024-10-06,글로벌 경제,시장,20
1690,2024-10-06,글로벌 경제,상승,19
1691,2024-10-06,글로벌 경제,인하,18
1692,2024-10-06,글로벌 경제,것,15
1693,2024-10-06,글로벌 경제,증가,14
1694,2024-10-06,글로벌 경제,미,14
1695,2024-10-06,금융,일,42
1696,2024-10-06,금융,원,31
1697,2024-10-06,금융,등,19
1698,2024-10-06,금융,시장,18
1699,2024-10-06,금융,월,16
1700,2024-10-06,금융,보험,15
1701,2024-10-06,금융,금리,15
1702,2024-10-06,금융,금융,13
1703,2024-10-06,금융,조,12
1704,2024-10-06,금융,억,11
1705,2024-10-06,금융,것,11
1706,2024-10-06,금융,서비스,10
1707,2024-10-06,금융,카드,10
1708,2024-10-06,금융,거래,10
1709,2024-10-06,금융,채권,10
1710,2024-10-06,날씨,도,128
1711,2024-10-06,날씨,날씨,86
1712,2024-10-06,날씨,기온,71
1713,2024-10-06,날씨,아침,70
1714,2024-10-06,날씨,낮,67
1715,2024-10-06,날씨,일,63
1716,2024-10-06,날씨,일교차,58
1717,2024-10-06,날씨,가을,44
1718,2024-10-06,날씨,구름,43
1719,2024-10-06,날씨,오늘,42
1720,2024-10-06,날씨,비,41
1721,2024-10-06,날씨,내일,35
1722,2024-10-06,날씨,남부,35
1723,2024-10-06,날씨,주말,35
1724,2024-10-06,날씨,내륙,27
1725,2024-10-06,노동,일,21
1726,2024-10-06,노동,가사,19
1727,2024-10-06,노동,관리사,19
1728,2024-10-06,노동,필리핀,17
1729,2024-10-06,노동,명,16
1730,2024-10-06,노동,시,11
1731,2024-10-06,노동,통금,11
1732,2024-10-06,노동,만,10
1733,2024-10-06,노동,논란,8
1734,2024-10-06,노동,지급,7
1735,2024-10-06,노동,확인,7
1736,2024-10-06,노동,경기,7
1737,2024-10-06,노동,임금,6
1738,2024-10-06,노동,인원,6
1739,2024-10-06,노동,가운데,6
1740,2024-10-06,대통령실,대통령,34
1741,2024-10-06,대통령실,일,23
1742,2024-10-06,대통령실,김건희,19
1743,2024-10-06,대통령실,윤석열,17
1744,2024-10-06,대통령실,대통령실,15
1745,2024-10-06,대통령실,여사,14
1746,2024-10-06,대통령실,특검법,12
1747,2024-10-06,대통령실,국민,11
1748,2024-10-06,대통령실,등,11
1749,2024-10-06,대통령실,미국,11
1750,2024-10-06,대통령실,대표,10
1751,2024-10-06,대통령실,김,9
1752,2024-10-06,대통령실,국회,9
1753,2024-10-06,대통령실,힘,9
1754,2024-10-06,대통령실,일정,9
1755,2024-10-06,모바일,애플,7
1756,2024-10-06,모바일,일,5
1757,2024-10-06,모바일,아이폰,5
1758,2024-10-06,모바일,제품,5
1759,2024-10-06,모바일,오우라,5
1760,2024-10-06,모바일,년,4
1761,2024-10-06,모바일,것,4
1762,2024-10-06,모바일,디스플레이,4
1763,2024-10-06,모바일,분기,4
1764,2024-10-06,모바일,공개,4
1765,2024-10-06,모바일,등,4
1766,2024-10-06,모바일,스마트폰,4
1767,2024-10-06,모바일,휴대,3
1768,2024-10-06,모바일,전화,3
1769,2024-10-06,모바일,내년,3
1770,2024-10-06,보안/해킹,중국,4
1771,2024-10-06,보안/해킹,영상,3
1772,2024-10-06,보안/해킹,사이트,2
1773,2024-10-06,보안/해킹,카메라,2
1774,2024-10-06,보안/해킹,촬영,2
1775,2024-10-06,보안/해킹,한국인,2
1776,2024-10-06,보안/해킹,사생활,2
1777,2024-10-06,보안/해킹,유포,2
1778,2024-10-06,보안/해킹,성인,1
1779,2024-10-06,보안/해킹,한국,1
1780,2024-10-06,보안/해킹,산부인과,1
1781,2024-10-06,보안/해킹,탈의실,1
1782,2024-10-06,보안/해킹,유출,1
1783,2024-10-06,보안/해킹,인터넷,1
1784,2024-10-06,보안/해킹,프로토콜,1
1785,2024-10-06,부동산,아파트,35
1786,2024-10-06,부동산,분양,31
1787,2024-10-06,부동산,부동산,28
1788,2024-10-06,부동산,서울,25
1789,2024-10-06,부동산,일,24
1790,2024-10-06,부동산,것,16
1791,2024-10-06,부동산,년,15
1792,2024-10-06,부동산,가구,15
1793,2024-10-06,부동산,가격,14
1794,2024-10-06,부동산,주,14
1795,2024-10-06,부동산,등,13
1796,2024-10-06,부동산,월,12
1797,2024-10-06,부동산,시장,11
1798,2024-10-06,부동산,원,11
1799,2024-10-06,부동산,만,11
1800,2024-10-06,북한,북한,73
1801,2024-10-06,북한,일,39
1802,2024-10-06,북한,노동당,26
1803,2024-10-06,북한,명,24
1804,2024-10-06,북한,노동신문,23
1805,2024-10-06,북한,기관지,22
1806,2024-10-06,북한,청년,19
1807,2024-10-06,북한,보도,17
1808,2024-10-06,북한,우크라이나,16
1809,2024-10-06,북한,공사,16
1810,2024-10-06,북한,핵,14
1811,2024-10-06,북한,것,11
1812,2024-10-06,북한,장교,11
1813,2024-10-06,북한,평안북도,11
1814,2024-10-06,북한,레바논,10
1815,2024-10-06,사건사고,일,217
1816,2024-10-06,사건사고,대,147
1817,2024-10-06,사건사고,씨,134
1818,2024-10-06,사건사고,명,103
1819,2024-10-06,사건사고,등,100
1820,2024-10-06,사건사고,시,84
1821,2024-10-06,사건사고,만,84
1822,2024-10-06,사건사고,경찰,82
1823,2024-10-06,사건사고,분,78
1824,2024-10-06,사건사고,음주,71
1825,2024-10-06,사건사고,서울,71
1826,2024-10-06,사건사고,운전,66
1827,2024-10-06,사건사고,혐의,61
1828,2024-10-06,사건사고,불,59
1829,2024-10-06,사건사고,도로,51
1830,2024-10-06,생활경제,일,37
1831,2024-10-06,생활경제,배달,32
1832,2024-10-06,생활경제,원,16
1833,2024-10-06,생활경제,축제,16
1834,2024-10-06,생활경제,제품,16
1835,2024-10-06,생활경제,서비스,14
1836,2024-10-06,생활경제,브랜드,13
1837,2024-10-06,생활경제,가격,12
1838,2024-10-06,생활경제,뷰티,12
1839,2024-10-06,생활경제,앱,12
1840,2024-10-06,생활경제,업계,12
1841,2024-10-06,생활경제,등,12
1842,2024-10-06,생활경제,시장,11
1843,2024-10-06,생활경제,만,10
1844,2024-10-06,생활경제,가을,10
1845,2024-10-06,식품/의료,의대,58
1846,2024-10-06,식품/의료,휴학,48
1847,2024-10-06,식품/의료,교수,48
1848,2024-10-06,식품/의료,일,36
1849,2024-10-06,식품/의료,승인,34
1850,2024-10-06,식품/의료,헌법,18
1851,2024-10-06,식품/의료,단체,17
1852,2024-10-06,식품/의료,전국,17
1853,2024-10-06,식품/의료,대학,17
1854,2024-10-06,식품/의료,명,16
1855,2024-10-06,식품/의료,정부,16
1856,2024-10-06,식품/의료,의과,14
1857,2024-10-06,식품/의료,교육부,13
1858,2024-10-06,식품/의료,강원,12
1859,2024-10-06,식품/의료,등,12
1860,2024-10-06,언론,사진,4
1861,2024-10-06,언론,대통령,4
1862,2024-10-06,언론,일,4
1863,2024-10-06,언론,수신료,4
1864,2024-10-06,언론,뉴스,3
1865,2024-10-06,언론,년,3
1866,2024-10-06,언론,신문,3
1867,2024-10-06,언론,조선일보,3
1868,2024-10-06,언론,프리즘,2
1869,2024-10-06,언론,미국,2
1870,2024-10-06,언론,한국,2
1871,2024-10-06,언론,이광,2
1872,2024-10-06,언론,빈,2
1873,2024-10-06,언론,사회,2
1874,2024-10-06,언론,중국,2
1875,2024-10-06,여행/레저,일,103
1876,2024-10-06,여행/레저,축제,90
1877,2024-10-06,여행/레저,장,54
1878,2024-10-06,여행/레저,충,49
1879,2024-10-06,여행/레저,광주,48
1880,2024-10-06,여행/레저,회,37
1881,2024-10-06,여행/레저,제주시,34
1882,2024-10-06,여행/레저,퍼레이드,32
1883,2024-10-06,여행/레저,동굴,32
1884,2024-10-06,여행/레저,오후,30
1885,2024-10-06,여행/레저,벵뒤굴,29
1886,2024-10-06,여행/레저,세계,28
1887,2024-10-06,여행/레저,추억,28
1888,2024-10-06,여행/레저,유산,26
1889,2024-10-06,여행/레저,용암,26
1890,2024-10-06,음식/맛집,흑백,3
1891,2024-10-06,음식/맛집,요리사,3
1892,2024-10-06,음식/맛집,시장,3
1893,2024-10-06,음식/맛집,치킨,3
1894,2024-10-06,음식/맛집,셰프,2
1895,2024-10-06,음식/맛집,수,2
1896,2024-10-06,음식/맛집,화제,2
1897,2024-10-06,음식/맛집,교촌,2
1898,2024-10-06,음식/맛집,글로벌,2
1899,2024-10-06,음식/맛집,해외,2
1900,2024-10-06,음식/맛집,국내,2
1901,2024-10-06,음식/맛집,넷플릭스,2
1902,2024-10-06,음식/맛집,백수,1
1903,2024-10-06,음식/맛집,나,1
1904,2024-10-06,음식/맛집,무,1
1905,2024-10-06,인권/복지,의대,25
1906,2024-10-06,인권/복지,일,22
1907,2024-10-06,인권/복지,교수,14
1908,2024-10-06,인권/복지,등,11
1909,2024-10-06,인권/복지,장애인,11
1910,2024-10-06,인권/복지,휴학,11
1911,2024-10-06,인권/복지,주차,8
1912,2024-10-06,인권/복지,위원회,8
1913,2024-10-06,인권/복지,것,7
1914,2024-10-06,인권/복지,기업,7
1915,2024-10-06,인권/복지,승인,7
1916,2024-10-06,인권/복지,의료,7
1917,2024-10-06,인권/복지,발생,6
1918,2024-10-06,인권/복지,만,6
1919,2024-10-06,인권/복지,건,6
1920,2024-10-06,인물,일,42
1921,2024-10-06,인물,씨,39
1922,2024-10-06,인물,상,31
1923,2024-10-06,인물,별세,21
1924,2024-10-06,인물,모친,17
1925,2024-10-06,인물,시,17
1926,2024-10-06,인물,서울,17
1927,2024-10-06,인물,부고,16
1928,2024-10-06,인물,발인,15
1929,2024-10-06,인물,오전,15
1930,2024-10-06,인물,장례식장,14
1931,2024-10-06,인물,호실,12
1932,2024-10-06,인물,분,9
1933,2024-10-06,인물,인천,9
1934,2024-10-06,인물,시장,8
1935,2024-10-06,인터넷/SNS,카카오,9
1936,2024-10-06,인터넷/SNS,구글,8
1937,2024-10-06,인터넷/SNS,시장,7
1938,2024-10-06,인터넷/SNS,유튜브,6
1939,2024-10-06,인터넷/SNS,년,6
1940,2024-10-06,인터넷/SNS,서비스,6
1941,2024-10-06,인터넷/SNS,한국,6
1942,2024-10-06,인터넷/SNS,업계,5
1943,2024-10-06,인터넷/SNS,플랫폼,5
1944,2024-10-06,인터넷/SNS,국내,5
1945,2024-10-06,인터넷/SNS,진출,5
1946,2024-10-06,인터넷/SNS,것,4
1947,2024-10-06,인터넷/SNS,디지털,4
1948,2024-10-06,인터넷/SNS,안경,4
1949,2024-10-06,인터넷/SNS,기업,4
1950,2024-10-06,자동차/시승기,현대차,21
1951,2024-10-06,자동차/시승기,일,20
1952,2024-10-06,자동차/시승기,인도,20
1953,2024-10-06,자동차/시승기,차,11
1954,2024-10-06,자동차/시승기,상장,10
1955,2024-10-06,자동차/시승기,시장,10
1956,2024-10-06,자동차/시승기,공개,9
1957,2024-10-06,자동차/시승기,법인,8
1958,2024-10-06,자동차/시승기,전기,7
1959,2024-10-06,자동차/시승기,기업,7
1960,2024-10-06,자동차/시승기,택시,7
1961,2024-10-06,자동차/시승기,것,6
1962,2024-10-06,자동차/시승기,조,6
1963,2024-10-06,자동차/시승기,로보,6
1964,2024-10-06,자동차/시승기,차량,6
1965,2024-10-06,종교,교회,14
1966,2024-10-06,종교,일,13
1967,2024-10-06,종교,천태종,7
1968,2024-10-06,종교,목사,6
1969,2024-10-06,종교,년,6
1970,2024-10-06,종교,하나님,6
1971,2024-10-06,종교,대종사,6
1972,2024-10-06,종교,장,6
1973,2024-10-06,종교,화엄사,5
1974,2024-10-06,종교,중,5
1975,2024-10-06,종교,문화,5
1976,2024-10-06,종교,법회,5
1977,2024-10-06,종교,기독,5
1978,2024-10-06,종교,음란물,5
1979,2024-10-06,종교,땅,5
1980,2024-10-06,중기/벤처,일,19
1981,2024-10-06,중기/벤처,스타트업,8
1982,2024-10-06,중기/벤처,등,8
1983,2024-10-06,중기/벤처,월,8
1984,2024-10-06,중기/벤처,것,7
1985,2024-10-06,중기/벤처,사용,7
1986,2024-10-06,중기/벤처,배달,5
1987,2024-10-06,중기/벤처,만,5
1988,2024-10-06,중기/벤처,투자,5
1989,2024-10-06,중기/벤처,기업,5
1990,2024-10-06,중기/벤처,청소기,5
1991,2024-10-06,중기/벤처,서비스,4
1992,2024-10-06,중기/벤처,주,4
1993,2024-10-06,중기/벤처,이,4
1994,2024-10-06,중기/벤처,수,4
1995,2024-10-06,책,책,25
1996,2024-10-06,책,년,20
1997,2024-10-06,책,일,18
1998,2024-10-06,책,우리,16
1999,2024-10-06,책,나,14
2000,2024-10-06,책,만,11
2001,2024-10-06,책,것,10
2002,2024-10-06,책,트렌드,9
2003,2024-10-06,책,향기,9
2004,2024-10-06,책,사람,9
2005,2024-10-06,책,원,9
2006,2024-10-06,책,월,8
2007,2024-10-06,책,그,8
2008,2024-10-06,책,잠,8
2009,2024-10-06,책,세계,7
2010,2024-10-06,컴퓨터,기업,5
2011,2024-10-06,컴퓨터,데이터,5
2012,2024-10-06,컴퓨터,생태,4
2013,2024-10-06,컴퓨터,혁신,4
2014,2024-10-06,컴퓨터,일,4
2015,2024-10-06,컴퓨터,통신,3
2016,2024-10-06,컴퓨터,분야,3
2017,2024-10-06,컴퓨터,코드,3
2018,2024-10-06,컴퓨터,확장,3
2019,2024-10-06,컴퓨터,결제,3
2020,2024-10-06,컴퓨터,업계,3
2021,2024-10-06,컴퓨터,산업,3
2022,2024-10-06,컴퓨터,협회,3
2023,2024-10-06,컴퓨터,알,2
2024,2024-10-06,컴퓨터,테크놀로지,2
2025,2024-10-06,통신/뉴미디어,휴대,3
2026,2024-10-06,통신/뉴미디어,전화,3
2027,2024-10-06,통신/뉴미디어,온라인,3
2028,2024-10-06,통신/뉴미디어,광고,3
2029,2024-10-06,통신/뉴미디어,파격,2
2030,2024-10-06,통신/뉴미디어,성지,2
2031,2024-10-06,통신/뉴미디어,허위,2
2032,2024-10-06,통신/뉴미디어,티빙,2
2033,2024-10-06,통신/뉴미디어,애교,2
2034,2024-10-06,통신/뉴미디어,가능,2
2035,2024-10-06,통신/뉴미디어,음성,2
2036,2024-10-06,통신/뉴미디어,비서,2
2037,2024-10-06,통신/뉴미디어,자연,2
2038,2024-10-06,통신/뉴미디어,목소리,2
2039,2024-10-06,통신/뉴미디어,핸드폰,1
2040,2024-10-06,패션/뷰티,브랜드,5
2041,2024-10-06,패션/뷰티,세대,4
2042,2024-10-06,패션/뷰티,스와치,4
2043,2024-10-06,패션/뷰티,컬렉션,4
2044,2024-10-06,패션/뷰티,스트리트,3
2045,2024-10-06,패션/뷰티,안전지대,3
2046,2024-10-06,패션/뷰티,흑백,3
2047,2024-10-06,패션/뷰티,요리사,3
2048,2024-10-06,패션/뷰티,유성,3
2049,2024-10-06,패션/뷰티,글로벌,2
2050,2024-10-06,패션/뷰티,사이,2
2051,2024-10-06,패션/뷰티,년,2
2052,2024-10-06,패션/뷰티,대한민국,2
2053,2024-10-06,패션/뷰티,팝,2
2054,2024-10-06,패션/뷰티,아트,2
2055,2024-10-06,행정,레바논,46
2056,2024-10-06,행정,일,34
2057,2024-10-06,행정,체류,29
2058,2024-10-06,행정,국민,29
2059,2024-10-06,행정,명,28
2060,2024-10-06,행정,수송기,27
2061,2024-10-06,행정,정부,21
2062,2024-10-06,행정,군,20
2063,2024-10-06,행정,도착,19
2064,2024-10-06,행정,이스라엘,18
2065,2024-10-06,행정,귀국,17
2066,2024-10-06,행정,서울,16
2067,2024-10-06,행정,등,15
2068,2024-10-06,행정,중,15
2069,2024-10-06,행정,공항,14
2070,2024-10-06,환경,일,29
2071,2024-10-06,환경,가을,23
2072,2024-10-06,환경,신불산,20
2073,2024-10-06,환경,억새,17
2074,2024-10-06,환경,날씨,16
2075,2024-10-06,환경,도,15
2076,2024-10-06,환경,내륙,14
2077,2024-10-06,환경,기온,13
2078,2024-10-06,환경,아침,11
2079,2024-10-06,환경,낮,11
2080,2024-10-06,환경,경북,11
2081,2024-10-06,환경,탐방객,11
2082,2024-10-06,환경,유혹,11
2083,2024-10-06,환경,울주군,10
2084,2024-10-06,환경,상북면,10
2085,2024-10-07,IT 일반,일,69
2086,2024-10-07,IT 일반,기술,58
2087,2024-10-07,IT 일반,것,34
2088,2024-10-07,IT 일반,수,27
2089,2024-10-07,IT 일반,지능,26
2090,2024-10-07,IT 일반,등,26
2091,2024-10-07,IT 일반,사업,26
2092,2024-10-07,IT 일반,인공,25
2093,2024-10-07,IT 일반,원,24
2094,2024-10-07,IT 일반,과학,24
2095,2024-10-07,IT 일반,미국,23
2096,2024-10-07,IT 일반,기업,23
2097,2024-10-07,IT 일반,국내,22
2098,2024-10-07,IT 일반,만,22
2099,2024-10-07,IT 일반,정보,22
2100,2024-10-07,건강정보,일,25
2101,2024-10-07,건강정보,수,23
2102,2024-10-07,건강정보,건강,21
2103,2024-10-07,건강정보,운동,17
2104,2024-10-07,건강정보,것,17
2105,2024-10-07,건강정보,년,14
2106,2024-10-07,건강정보,등,12
2107,2024-10-07,건강정보,월,12
2108,2024-10-07,건강정보,병원,10
2109,2024-10-07,건강정보,최근,9
2110,2024-10-07,건강정보,질환,9
2111,2024-10-07,건강정보,의대,9
2112,2024-10-07,건강정보,중,8
2113,2024-10-07,건강정보,문제,8
2114,2024-10-07,건강정보,병,8
2115,2024-10-07,게임/리뷰,게임,11
2116,2024-10-07,게임/리뷰,일,9
2117,2024-10-07,게임/리뷰,스토어,6
2118,2024-10-07,게임/리뷰,시장,5
2119,2024-10-07,게임/리뷰,신작,5
2120,2024-10-07,게임/리뷰,컴투스,5
2121,2024-10-07,게임/리뷰,매각,4
2122,2024-10-07,게임/리뷰,억,4
2123,2024-10-07,게임/리뷰,원,4
2124,2024-10-07,게임/리뷰,대표,4
2125,2024-10-07,게임/리뷰,규모,4
2126,2024-10-07,게임/리뷰,구호,4
2127,2024-10-07,게임/리뷰,성수,4
2128,2024-10-07,게임/리뷰,통신,4
2129,2024-10-07,게임/리뷰,곳,3
2130,2024-10-07,공연/전시,일,125
2131,2024-10-07,공연/전시,축제,44
2132,2024-10-07,공연/전시,부산,40
2133,2024-10-07,공연/전시,영화,34
2134,2024-10-07,공연/전시,공연,32
2135,2024-10-07,공연/전시,회,32
2136,2024-10-07,공연/전시,만,31
2137,2024-10-07,공연/전시,구로사와 기요시,30
2138,2024-10-07,공연/전시,문화,29
2139,2024-10-07,공연/전시,서울,25
2140,2024-10-07,공연/전시,오후,25
2141,2024-10-07,공연/전시,감독,25
2142,2024-10-07,공연/전시,년,23
2143,2024-10-07,공연/전시,한국,22
2144,2024-10-07,공연/전시,국제,22
2145,2024-10-07,과학 일반,일,43
2146,2024-10-07,과학 일반,의대,43
2147,2024-10-07,과학 일반,기술,43
2148,2024-10-07,과학 일반,휴학,27
2149,2024-10-07,과학 일반,양자,27
2150,2024-10-07,과학 일반,과학,26
2151,2024-10-07,과학 일반,년,25
2152,2024-10-07,과학 일반,연구,24
2153,2024-10-07,과학 일반,오류,23
2154,2024-10-07,과학 일반,것,21
2155,2024-10-07,과학 일반,명,20
2156,2024-10-07,과학 일반,개발,19
2157,2024-10-07,과학 일반,국내,18
2158,2024-10-07,과학 일반,노벨상,18
2159,2024-10-07,과학 일반,이공,18
2160,2024-10-07,교육,일,176
2161,2024-10-07,교육,의대,168
2162,2024-10-07,교육,휴학,133
2163,2024-10-07,교육,서울,133
2164,2024-10-07,교육,후보,131
2165,2024-10-07,교육,서울시,114
2166,2024-10-07,교육,교육감,95
2167,2024-10-07,교육,복귀,83
2168,2024-10-07,교육,선거,82
2169,2024-10-07,교육,학년도,71
2170,2024-10-07,교육,수시,70
2171,2024-10-07,교육,교육부,68
2172,2024-10-07,교육,학생,64
2173,2024-10-07,교육,내년,63
2174,2024-10-07,교육,고사,63
2175,2024-10-07,국방/외교,일,55
2176,2024-10-07,국방/외교,벨기에,42
2177,2024-10-07,국방/외교,공군,38
2178,2024-10-07,국방/외교,군,36
2179,2024-10-07,국방/외교,북한,32
2180,2024-10-07,국방/외교,명,27
2181,2024-10-07,국방/외교,국제,26
2182,2024-10-07,국방/외교,악,25
2183,2024-10-07,국방/외교,군악대,25
2184,2024-10-07,국방/외교,회,24
2185,2024-10-07,국방/외교,년,21
2186,2024-10-07,국방/외교,등,21
2187,2024-10-07,국방/외교,대한민국,20
2188,2024-10-07,국방/외교,제공,19
2189,2024-10-07,국방/외교,주년,18
2190,2024-10-07,글로벌 경제,미국,30
2191,2024-10-07,글로벌 경제,일,19
2192,2024-10-07,글로벌 경제,트럼프,13
2193,2024-10-07,글로벌 경제,유가,12
2194,2024-10-07,글로벌 경제,것,12
2195,2024-10-07,글로벌 경제,년,11
2196,2024-10-07,글로벌 경제,이스라엘,10
2197,2024-10-07,글로벌 경제,월,10
2198,2024-10-07,글로벌 경제,중국,10
2199,2024-10-07,글로벌 경제,투자,9
2200,2024-10-07,글로벌 경제,대통령,9
2201,2024-10-07,글로벌 경제,대선,9
2202,2024-10-07,글로벌 경제,시장,8
2203,2024-10-07,글로벌 경제,반도체,8
2204,2024-10-07,글로벌 경제,일본,8
2205,2024-10-07,금융,금융,166
2206,2024-10-07,금융,일,157
2207,2024-10-07,금융,원,101
2208,2024-10-07,금융,대출,88
2209,2024-10-07,금융,억,80
2210,2024-10-07,금융,은행,72
2211,2024-10-07,금융,상공인,65
2212,2024-10-07,금융,등,56
2213,2024-10-07,금융,조,55
2214,2024-10-07,금융,년,52
2215,2024-10-07,금융,지원,52
2216,2024-10-07,금융,금리,48
2217,2024-10-07,금융,것,45
2218,2024-10-07,금융,올해,41
2219,2024-10-07,금융,건,40
2220,2024-10-07,날씨,비,127
2221,2024-10-07,날씨,남부,109
2222,2024-10-07,날씨,일,106
2223,2024-10-07,날씨,도,95
2224,2024-10-07,날씨,날씨,82
2225,2024-10-07,날씨,낮,74
2226,2024-10-07,날씨,기온,63
2227,2024-10-07,날씨,오늘,53
2228,2024-10-07,날씨,일교차,53
2229,2024-10-07,날씨,아침,52
2230,2024-10-07,날씨,제주,51
2231,2024-10-07,날씨,지방,47
2232,2024-10-07,날씨,오후,47
2233,2024-10-07,날씨,제주도,46
2234,2024-10-07,날씨,중심,40
2235,2024-10-07,노동,일,50
2236,2024-10-07,노동,노동자,32
2237,2024-10-07,노동,노동,25
2238,2024-10-07,노동,이주,25
2239,2024-10-07,노동,원,24
2240,2024-10-07,노동,등,21
2241,2024-10-07,노동,신고,21
2242,2024-10-07,노동,억,21
2243,2024-10-07,노동,명,20
2244,2024-10-07,노동,전국,19
2245,2024-10-07,노동,서울시,17
2246,2024-10-07,노동,것,17
2247,2024-10-07,노동,가사,16
2248,2024-10-07,노동,관리사,16
2249,2024-10-07,노동,임금,15
2250,2024-10-07,대통령실,대통령,556
2251,2024-10-07,대통령실,필리핀,466
2252,2024-10-07,대통령실,윤석열,393
2253,2024-10-07,대통령실,일,285
2254,2024-10-07,대통령실,방문,266
2255,2024-10-07,대통령실,국빈,234
2256,2024-10-07,대통령실,윤,201
2257,2024-10-07,대통령실,순방,171
2258,2024-10-07,대통령실,여사,151
2259,2024-10-07,대통령실,마닐라,129
2260,2024-10-07,대통령실,현지,125
2261,2024-10-07,대통령실,싱가포르,118
2262,2024-10-07,대통령실,아세안,117
2263,2024-10-07,대통령실,김건희,107
2264,2024-10-07,대통령실,참석,105
2265,2024-10-07,도로/교통,인상,5
2266,2024-10-07,도로/교통,요금,4
2267,2024-10-07,도로/교통,지하철,4
2268,2024-10-07,도로/교통,티웨이항공,3
2269,2024-10-07,도로/교통,올해,3
2270,2024-10-07,도로/교통,원,3
2271,2024-10-07,도로/교통,수원,3
2272,2024-10-07,도로/교통,결함,2
2273,2024-10-07,도로/교통,규정,2
2274,2024-10-07,도로/교통,특정,2
2275,2024-10-07,도로/교통,항공기,2
2276,2024-10-07,도로/교통,운항,2
2277,2024-10-07,도로/교통,정지,2
2278,2024-10-07,도로/교통,과징금,2
2279,2024-10-07,도로/교통,억,2
2280,2024-10-07,모바일,아이폰,5
2281,2024-10-07,모바일,이동,5
2282,2024-10-07,모바일,통신,5
2283,2024-10-07,모바일,구호,5
2284,2024-10-07,모바일,요금,5
2285,2024-10-07,모바일,것,4
2286,2024-10-07,모바일,일,4
2287,2024-10-07,모바일,전망,4
2288,2024-10-07,모바일,삼성전자,4
2289,2024-10-07,모바일,하이브,4
2290,2024-10-07,모바일,대표,4
2291,2024-10-07,모바일,번호,3
2292,2024-10-07,모바일,국내,3
2293,2024-10-07,모바일,한국,3
2294,2024-10-07,모바일,아프리카,3
2295,2024-10-07,보안/해킹,행사,7
2296,2024-10-07,보안/해킹,에스원,5
2297,2024-10-07,보안/해킹,가족,5
2298,2024-10-07,보안/해킹,북한,4
2299,2024-10-07,보안/해킹,해킹,4
2300,2024-10-07,보안/해킹,공격,4
